0,0,2,3,2,2,3,3,0,8
0,0,3,4,1,0,2,8,2,7
2,3,1,7,5,4,7,7,8,25
3,4,7,6,8,9,10,14,9,37
2,1,5,8,1,7,6,7,2,14
2,0,4,9,7,3,10,12,9,36
3,2,7,10,6,10,13,22,19,46
3,8,7,14,7,12,22,19,14,76
0,2,8,9,2,9,19,14,7,68
8,7,25,37,14,36,46,76,68,76
