0,0,3,0,1,0,0,4,2,13
0,0,1,3,0,3,4,4,1,11
3,1,0,5,4,3,6,14,10,24
0,3,5,5,3,8,17,12,13,42
1,0,4,3,1,6,8,8,6,16
0,3,3,8,6,1,9,12,9,43
0,4,6,17,8,9,9,28,13,48
4,4,14,12,8,12,28,18,18,65
2,1,10,13,6,9,13,18,9,55
13,11,24,42,16,43,48,65,55,76
