0,1,2,5,0,0,3,1,2,9
1,0,1,0,1,1,5,3,4,11
2,1,0,4,6,3,6,16,5,27
5,0,4,1,2,11,12,13,11,53
0,1,6,2,2,6,7,11,3,14
0,1,3,11,6,5,9,15,11,29
3,5,6,12,7,9,10,18,22,49
1,3,16,13,11,15,18,11,23,79
2,4,5,11,3,11,22,23,7,50
9,11,27,53,14,29,49,79,50,74
