0,0,0,2,1,2,1,2,5,10
0,0,0,0,0,5,4,8,3,7
0,0,4,6,3,8,9,13,6,17
2,0,6,6,3,9,12,20,12,37
1,0,3,3,2,6,3,6,8,20
2,5,8,9,6,2,7,9,3,42
1,4,9,12,3,7,7,26,15,60
2,8,13,20,6,9,26,14,16,73
5,3,6,12,8,3,15,16,8,61
10,7,17,37,20,42,60,73,61,71
