0,0,1,4,3,2,2,3,7,1
0,0,1,4,1,0,2,5,1,13
1,1,5,5,2,3,4,13,8,23
4,4,5,5,4,11,13,11,13,38
3,1,2,4,0,1,7,11,5,20
2,0,3,11,1,2,14,14,7,39
2,2,4,13,7,14,10,23,13,53
3,5,13,11,11,14,23,12,26,71
7,1,8,13,5,7,13,26,8,49
1,13,23,38,20,39,53,71,49,81
