0,1,0,2,0,1,3,3,6,7
1,0,1,0,0,4,2,2,7,10
0,1,1,5,6,9,9,9,5,24
2,0,5,3,5,8,9,19,10,49
0,0,6,5,0,3,13,4,4,19
1,4,9,8,3,5,7,13,11,29
3,2,9,9,13,7,8,25,15,52
3,2,9,19,4,13,25,15,26,70
6,7,5,10,4,11,15,26,5,51
7,10,24,49,19,29,52,70,51,79
