0,0,3,0,0,3,3,3,4,7
0,0,1,2,0,2,2,3,0,17
3,1,0,3,2,3,10,14,8,26
0,2,3,5,5,10,9,13,15,46
0,0,2,5,1,1,6,11,10,17
3,2,3,10,1,3,9,16,12,33
3,2,10,9,6,9,5,27,11,64
3,3,14,13,11,16,27,9,23,73
4,0,8,15,10,12,11,23,5,52
7,17,26,46,17,33,64,73,52,67
