0,0,1,3,1,0,4,3,2,9
0,2,4,1,3,2,2,3,3,5
1,4,3,7,1,3,10,11,7,20
3,1,7,2,9,9,16,14,12,38
1,3,1,9,0,1,5,7,5,22
0,2,3,9,1,3,11,11,17,35
4,2,10,16,5,11,7,28,18,43
3,3,11,14,7,11,28,19,17,69
2,3,7,12,5,17,18,17,7,50
9,5,20,38,22,35,43,69,50,89
