0,2,1,2,1,0,1,6,0,10
2,1,1,1,3,3,3,5,1,6
1,1,3,7,1,5,7,8,8,26
2,1,7,2,6,7,16,17,14,39
1,3,1,6,0,5,1,7,11,19
0,3,5,7,5,0,9,22,9,35
1,3,7,16,1,9,9,23,24,49
6,5,8,17,7,22,23,13,22,65
0,1,8,14,11,9,24,22,5,46
10,6,26,39,19,35,49,65,46,87
