0,1,1,2,4,2,1,2,3,7
1,0,0,1,0,1,6,6,1,11
1,0,2,4,3,5,8,11,8,26
2,1,4,7,4,3,14,12,12,47
4,0,3,4,0,2,9,10,3,19
2,1,5,3,2,5,9,12,12,39
1,6,8,14,9,9,6,25,15,52
2,6,11,12,10,12,25,14,26,69
3,1,8,12,3,12,15,26,10,45
7,11,26,47,19,39,52,69,45,77
