0,0,0,1,0,3,4,3,3,9
0,0,0,2,1,3,3,3,2,13
0,0,2,11,4,8,7,10,6,20
1,2,11,3,4,9,12,18,10,40
0,1,4,4,0,4,7,11,9,14
3,3,8,9,4,1,11,10,13,32
4,3,7,12,7,11,8,23,12,56
3,3,10,18,11,10,23,17,19,70
3,2,6,10,9,13,12,19,5,61
9,13,20,40,14,32,56,70,61,77
