0,0,1,2,1,1,5,1,4,8
0,0,2,0,2,1,4,6,1,11
1,2,2,9,1,4,8,11,7,23
2,0,9,5,4,6,10,26,13,33
1,2,1,4,1,2,5,7,6,24
1,1,4,6,2,2,8,14,12,43
5,4,8,10,5,8,6,18,13,68
1,6,11,26,7,14,18,16,18,68
4,1,7,13,6,12,13,18,8,55
8,11,23,33,24,43,68,68,55,68
