0,0,2,2,0,4,2,2,3,8
0,0,3,2,1,0,1,6,3,11
2,3,2,5,1,8,5,5,8,29
2,2,5,1,0,5,18,15,13,51
0,1,1,0,2,3,4,10,6,25
4,0,8,5,3,1,9,15,11,38
2,1,5,18,4,9,6,24,19,57
2,6,5,15,10,15,24,14,31,65
3,3,8,13,6,11,19,31,7,37
8,11,29,51,25,38,57,65,37,74
