0,0,2,4,0,1,0,5,2,9
0,0,1,3,1,2,0,5,1,14
2,1,5,3,1,4,15,10,3,21
4,3,3,3,4,5,12,13,15,48
0,1,1,4,1,4,5,6,10,21
1,2,4,5,4,3,10,16,5,42
0,0,15,12,5,10,10,27,13,49
5,5,10,13,6,16,27,14,23,68
2,1,3,15,10,5,13,23,10,53
9,14,21,48,21,42,49,68,53,72
