0,0,1,3,1,3,2,3,2,8
0,0,1,4,1,0,4,3,3,11
1,1,3,7,4,4,6,7,9,25
3,4,7,3,5,9,10,15,12,42
1,1,4,5,3,1,7,9,5,15
3,0,4,9,1,4,5,21,10,34
2,4,6,10,7,5,9,26,16,57
3,3,7,15,9,21,26,14,21,68
2,3,9,12,5,10,16,21,8,51
8,11,25,42,15,34,57,68,51,79
